vx,vy,vz
-1.354100361346823547e+03,-2.841636654221557819e+03,-3.089769669132425406e+03
-7.526592966602196384e+02,-2.703184475947020474e+03,-3.402954642618251910e+03
-1.327114668760003440e+02,-2.498180653921590419e+03,-3.632339479194271462e+03
4.904778734969151515e+02,-2.231673870687418002e+03,-3.772277104473626423e+03
1.101563833179980520e+03,-1.910227153153993868e+03,-3.819322993155015865e+03
1.685499729008199893e+03,-1.541756255120270225e+03,-3.772319966073324849e+03
2.227907587088391210e+03,-1.135334731029802242e+03,-3.632426664247340341e+03
2.715432176752431587e+03,-7.009705001470098296e+02,-3.403088997541794470e+03
3.136069858551700236e+03,-2.493594029200218927e+02,-3.089955269928474081e+03
3.479464147197403236e+03,2.083781816552356361e+02,-2.700737070547406802e+03
3.737160709669607513e+03,6.609711710313005142e+02,-2.245019356052185231e+03
3.902815517676406216e+03,1.097275321923251113e+03,-1.734024401707196603e+03
3.972351027809881998e+03,1.506547644715389879e+03,-1.180335435759496931e+03
3.944056543456274994e+03,1.878710930257027712e+03,-5.975867652098360168e+02
3.818630288400882819e+03,2.204601873704441914e+03,-1.280268594160061668e-01
3.599162158710877065e+03,2.476196684726341118e+03,5.973291653062531168e+02
3.291057581604201459e+03,2.686808628871312067e+03,1.180073472320557357e+03
2.901904361107734530e+03,2.831252637281632360e+03,1.733756059850105203e+03
2.441285794675090983e+03,2.905972934165929473e+03,2.244743885162184142e+03
1.920544667755003729e+03,2.909130543167755604e+03,2.700455343373054802e+03
1.352503941987734834e+03,2.840648522571190824e+03,3.089670011376685579e+03
7.511510175096798321e+02,2.702213820488076180e+03,3.402804867490200650e+03
1.312933445410752711e+02,2.497235709201880582e+03,3.632150192082357535e+03
-4.918061378299761373e+02,2.230761826030661723e+03,3.772059348143862280e+03
-1.102804764032779303e+03,1.909353890355131171e+03,3.819087776599585595e+03
-1.686657860995810779e+03,1.540926156832883180e+03,3.772077790364417979e+03
-2.228989132907885505e+03,1.134550579605704797e+03,3.632187083266233003e+03
-2.716444602105601007e+03,7.002334789942024145e+02,3.402860251887864706e+03
-3.137021399632515568e+03,2.486692018836381806e+02,3.089744027122630087e+03
-3.480363314736867778e+03,-2.090231673285748570e+02,2.700548293968679445e+03
-3.738015825781422336e+03,-6.615735697661974655e+02,2.244856310225855850e+03
-3.903634327277213742e+03,-1.097838472923699101e+03,1.733888785121494493e+03
-3.973140415568954722e+03,-1.507075277059656855e+03,1.180227617095890309e+03
-3.944822372272220491e+03,-1.879206867451752032e+03,5.975060866275238141e+02
-3.819377355812459882e+03,-2.205069798055587853e+03,7.311968946282575155e-02
-3.599894212748086829e+03,-2.476640024110352897e+03,-5.973601969891036561e+02
-3.291777256431886144e+03,-2.687230572291095086e+03,-1.180083130766581235e+03
-2.902613102930436526e+03,-2.831656062600593032e+03,-1.733747409405556937e+03
-2.441983929899313353e+03,-2.906360254371199972e+03,-2.244720262630637080e+03
-1.921231603056932954e+03,-2.909503597789189371e+03,-2.700420021882978745e+03
-1.353178456869570027e+03,-2.841008555847221487e+03,-3.089625914267957796e+03
-7.518116042311913816e+02,-2.702561550807844924e+03,-3.402754378087523946e+03
-1.319385438293083439e+02,-2.497571475956913673e+03,-3.632095083240794338e+03
4.911774565160524162e+02,-2.231085786380082482e+03,-3.772000834679250602e+03
1.102193220007234004e+03,-1.909666229618721445e+03,-3.819026672833316297e+03
1.686063503562331334e+03,-1.541227273835739879e+03,-3.772014737232415882e+03
2.228411511202885322e+03,-1.134841212651534534e+03,-3.632122797764737243e+03
2.715882946416819323e+03,-7.005147487481508506e+02,-3.402795748424221074e+03
3.136474878295375674e+03,-2.489425621936801178e+02,-3.089680766226019387e+03
3.479831318588006525e+03,2.087560633935438545e+02,-2.700488227691596876e+03
3.737498229124103545e+03,6.613110668816732414e+02,-2.244801812698314734e+03
3.903131680553969090e+03,1.097579141643628645e+03,-1.733842477210141624e+03
3.972654038973065326e+03,1.506818137393960342e+03,-1.180192112106381956e+03
3.944354338183904019e+03,1.878951574298023161e+03,-5.974836969475828710e+02
3.818930370328372646e+03,2.204816756541722043e+03,-6.558117591712256389e-02
3.599471462773986332e+03,2.476390377485004137e+03,5.973518392681008891e+02
3.291382369011271294e+03,2.686986063356885552e+03,1.180058349903360067e+03
2.902250150383999880e+03,2.831418993699040129e+03,1.733706132178615235e+03
2.441657327993853414e+03,2.906133547261246804e+03,2.244663047512759022e+03
1.920945906030445713e+03,2.909290832065259565e+03,2.700348294179654658e+03
1.352938076475875732e+03,2.840813945471964416e+03,3.089542174232584330e+03
7.516204811698692083e+02,2.702389850257303351e+03,3.402662344688164467e+03
1.317998042633632565e+02,2.497427820317662281e+03,3.631999751770536932e+03
-4.912618258953334589e+02,2.230975478578674938e+03,3.771908439002931573e+03
-1.102222648859582478e+03,1.909594493627196471e+03,3.818944554979766963e+03
-1.686039044872014983e+03,1.541198994894525413e+03,3.771951136973403209e+03
-2.228335966012349672e+03,1.134860684400700165e+03,3.632086581334348921e+03
-2.715760903372593475e+03,7.005854435393366657e+02,3.402796098234245619e+03
-3.136312672572469182e+03,2.490669358854632378e+02,3.089726852487017368e+03
-3.479636919558308364e+03,-2.085767258408854730e+02,2.700588879522395018e+03
-3.737281067931636244e+03,-6.610767628016915296e+02,2.244965201709070698e+03
-3.902902428173536464e+03,-1.097291219351719974e+03,1.734075822262672318e+03
-3.972424343242870691e+03,-1.506479323428773796e+03,1.180501410716879491e+03
-3.944136525855756190e+03,-1.878565959999700226e+03,5.978734873856330978e+02
-3.818737118356242718e+03,-2.204389743547764283e+03,5.387395494420772479e-01
-3.599315442615151369e+03,-2.475928580329888518e+03,-5.967942609562672942e+02
-3.291275869021800645e+03,-2.686497166582984391e+03,-1.179417236438893042e+03
-2.902204684406493470e+03,-2.830911561160330621e+03,-1.732984358062272349e+03
-2.441683242569294634e+03,-2.905616783061515434e+03,-2.243865458532678076e+03
-1.921052003557760827e+03,-2.908774295822716340e+03,-2.699481606661905971e+03
-1.353131276168262502e+03,-2.840307229186990298e+03,-3.088614783963512309e+03
-7.519055427915353675e+02,-2.701902229451287894e+03,-3.401684042873034741e+03
-1.321791404000171042e+02,-2.496967897645895846e+03,-3.630981353032104380e+03
4.907882256132818384e+02,-2.230550842922226821e+03,-3.770861335642763606e+03
1.101657164154139082e+03,-1.909211420809997890e+03,-3.817880221633603469e+03
1.685386234093156872e+03,-1.540862216702004162e+03,-3.770880618966265956e+03
2.227602243454364725e+03,-1.134573249689447039e+03,-3.631020006892923902e+03
2.714954104659302629e+03,-7.003486884633881573e+02,-3.401742257438971592e+03
3.135441542852606744e+03,-2.488805698135302293e+02,-3.088692882911725519e+03
3.478710571079652254e+03,2.087144251933964085e+02,-2.699580089178354683e+03
3.736308459680900796e+03,6.611686652020765678e+02,-2.243985044655249567e+03
3.901891918597924814e+03,1.097341000778816351e+03,-1.733126023158780527e+03
3.971383357089274341e+03,1.506491107116431067e+03,-1.179582214731598924e+03
3.943071358959227382e+03,1.878543981407304727e+03,-5.969839936825628683e+02
3.817652879670050879e+03,2.204338082274940462e+03,3.227467873299753043e-01
3.598216080071877514e+03,2.475851014989781106e+03,5.976299888367633457e+02
3.290164146668430931e+03,2.686397160285228438e+03,1.180230006792232871e+03
2.901082112872946709e+03,2.830792207517539282e+03,1.733777503063703307e+03
2.440550125072202263e+03,2.905480661509483525e+03,2.244642584742410236e+03
1.919907633466572406e+03,2.908623351256334445e+03,2.700246243382786361e+03
1.351974247324735643e+03,2.840142739297485150e+03,3.089370065500533201e+03
7.507341207319133218e+02,2.701724872572482582e+03,3.402432488817014018e+03
1.309916360759212921e+02,2.496777908690429285e+03,3.631724778510608758e+03
-4.919931372872079010e+02,2.230348228361058318e+03,3.771600897919912768e+03
-1.102880228569121073e+03,1.908996193557725064e+03,3.818616585609033791e+03
-1.686627534062229643e+03,1.540634608776759478e+03,3.771614204385365611e+03
-2.228861256818818219e+03,1.134333864779887335e+03,3.631751267085839117e+03
-2.716229886841049392e+03,7.000985670492802910e+02,3.402471935096799825e+03
-3.136732998358350869e+03,2.486211545393353504e+02,3.089422193276393045e+03
-3.480016763761217589e+03,-2.089814191250330282e+02,2.700310794325372626e+03
-3.737628906032360646e+03,-6.614414535964676816e+02,2.244719402148362406e+03
-3.903226812753436207e+03,-1.097617974484541719e+03,1.733866614850228871e+03
-3.972733689807307655e+03,-1.506771076577822669e+03,1.180331682976681122e+03
-3.944438913436139501e+03,-1.878826381846006825e+03,5.977447299425737128e+02
-3.819040113739401932e+03,-2.204623101045461681e+03,4.511050021588559056e-01
-3.599625957291464147e+03,-2.476139592339377486e+03,-5.968418653727798073e+02
-3.291600056126947038e+03,-2.686690864941534528e+03,-1.179427029708082273e+03
-2.902547879081251267e+03,-2.831093166753085825e+03,-1.732959551144622310e+03
-2.442049943892475767e+03,-2.905791605264432746e+03,-2.243810119175226646e+03
-1.921445890227356358e+03,-2.908947660844165057e+03,-2.699400538332150518e+03
-1.353555242419502520e+03,-2.840484438514843987e+03,-3.088513432411372378e+03
-7.523617366374996891e+02,-2.702088544393473967e+03,-3.401568439826758095e+03
-1.326689840635625046e+02,-2.497168540408232730e+03,-3.630858100119030496e+03
4.902640524369296600e+02,-2.230770999749799557e+03,-3.770737623597386118e+03
1.101098793366550808e+03,-1.909456229172621761e+03,-3.817763870890756607e+03
1.684794737915005726e+03,-1.541136717436616664e+03,-3.770780119351663870e+03
2.226979819187969042e+03,-1.134882287035280342e+03,-3.630944527684976038e+03
2.714304298866819408e+03,-7.006967467243616738e+02,-3.401701596506417900e+03
3.134769485411771711e+03,-2.492715446290258683e+02,-3.088697326318530941e+03
3.478023179284472462e+03,2.082775111466685871e+02,-2.699640161491621257e+03
3.735614567774573970e+03,6.606839798422356580e+02,-2.244111144676651747e+03
3.901202290890868426e+03,1.096808220821606255e+03,-1.733327957981130794e+03
3.970710553685814375e+03,1.505911697812683542e+03,-1.179868663847863218e+03
3.942429441077603315e+03,1.877921397780145753e+03,-5.973619519308855388e+02
3.817056966676759657e+03,2.203677851566428672e+03,-1.515234848020221847e-01
3.597681823544264716e+03,2.475160648246103847e+03,5.970571184462995689e+02
3.289707266254210026e+03,2.685685890543245023e+03,1.179558772224256700e+03
2.900718004194935475e+03,2.830070731019007326e+03,1.733010615680800356e+03
2.440293389622000632e+03,2.904760940637645490e+03,2.243785342856403076e+03
1.919771506075591105e+03,2.907918372787199587e+03,2.699306665457825147e+03
1.351969970732421643e+03,2.839466174104884431e+03,3.088358921349345110e+03
7.508703283714936561e+02,2.701090634249848790e+03,3.401363172056996518e+03
1.312738087532270299e+02,2.496199634116259404e+03,3.630612997942487254e+03
-4.915630785446705886e+02,2.229838719740865145e+03,3.770464193193467054e+03
-1.102304144480727928e+03,1.908566870650859073e+03,3.817473697793469910e+03
-1.685911075944870845e+03,1.540295021410712934e+03,3.770484352405881964e+03
-2.228013660007447470e+03,1.134091309111456667e+03,3.630653393212378433e+03
-2.715263571646732089e+03,6.999578360329225006e+02,3.401423985065920533e+03
-3.135663022651406209e+03,2.485844358271088765e+02,3.088440489064407302e+03
-3.478860184365425539e+03,-2.089145026898846993e+02,2.699409541839846497e+03
-3.736404109796821558e+03,-6.612736817206172191e+02,2.243910355307876671e+03
-3.901952872117090010e+03,-1.097354277366923725e+03,1.733158895572859819e+03
-3.971429784038064554e+03,-1.506418230218573171e+03,1.179731736995455094e+03
-3.943123837871997694e+03,-1.878392688036238724e+03,5.972563818109971407e+02
-3.817731874553857779e+03,-2.204118089267790765e+03,7.565429953964275533e-02
-3.598341406080931392e+03,-2.475573779409267445e+03,-5.971055999583979883e+02
-3.290354484420392509e+03,-2.686075552403223355e+03,-1.179582757640727323e+03
-2.901354591591000371e+03,-2.830440168533761153e+03,-1.733013471096212015e+03
-2.440919924346001608e+03,-2.905112881889957862e+03,-2.243770659747708578e+03
-1.920387609016079068e+03,-2.908254934443147704e+03,-2.699277947143938491e+03
-1.352574599492375228e+03,-2.839788844512049309e+03,-3.088319303094115185e+03
-7.514621191318644833e+02,-2.701400344425246203e+03,-3.401315231487986239e+03
-1.318514133072694676e+02,-2.496496904246279428e+03,-3.630558682920373940e+03
4.910007113804539358e+02,-2.230123854102072073e+03,-3.770404870484810999e+03
1.101757584145737837e+03,-1.908840165329839010e+03,-3.817410304677137901e+03
1.685380346681520223e+03,-1.540556947073996980e+03,-3.770417615876215223e+03
2.227498302439359122e+03,-1.134342635821522435e+03,-3.630584070531479938e+03
2.714762811842747851e+03,-7.001996776342623434e+02,-3.401353076756485734e+03
3.135176013081407291e+03,-2.488182060842657393e+02,-3.088369381790637817e+03
3.478386270027438968e+03,2.086872143146304097e+02,-2.699340052546966945e+03
3.735943070449347942e+03,6.610512928006036191e+02,-2.243844666900665288e+03
3.901505098384732719e+03,1.097135422543974983e+03,-1.733099394379720479e+03
3.970996359316245162e+03,1.506201963674621766e+03,-1.179680779991659847e+03
3.942706517053997231e+03,1.878178644843748543e+03,-5.972160361698166753e+02
3.817332975397441260e+03,2.203906573449661209e+03,-4.747122372981704003e-02
3.597963671955155405e+03,2.475365749127945037e+03,5.971206818849991578e+02
3.290001010708800095e+03,2.685872529496985408e+03,1.179584340494973276e+03
2.901028808361088977e+03,2.830244187896538733e+03,1.733001636693414412e+03
2.440625531608563051e+03,2.904926512885205284e+03,2.243746057829715937e+03
1.920128424054519428e+03,2.908081308854867075e+03,2.699241969522507134e+03
1.352354329931225266e+03,2.839631643859574524e+03,3.088274261151037990e+03
7.512840876682155340e+02,2.701263730582804328e+03,3.401264490494516849e+03
1.317182631683710952e+02,2.496385393649115940e+03,3.630506728427499638e+03
-4.910873014103088394e+02,2.230042145103797338e+03,3.770357296152934396e+03
-1.101797150165169569e+03,1.908792933490177347e+03,3.817373722095599533e+03
-1.685373837234070152e+03,1.540548624975744815e+03,3.770399495381980159e+03
-2.227448212698627231e+03,1.134377192933397737e+03,3.630592527211417291e+03
-2.714673251169976993e+03,7.002804127254387367e+02,3.401396617575451728e+03
-3.135052708090326178e+03,2.489475608553422603e+02,3.088456628692433696e+03
-3.478236508162185146e+03,-2.085078152357357624e+02,2.699479453585479860e+03
-3.735775589554304588e+03,-6.608215728195413021e+02,2.244044204162503320e+03
-3.901329926525085739e+03,-1.096856353339533371e+03,1.733366294905900986e+03
-3.970824607144163110e+03,-1.505875832711162957e+03,1.180021234692464077e+03
-3.942550123420985528e+03,-1.877809086857691454e+03,5.976349322895099476e+02
-3.817204406457788082e+03,-2.203498561029894518e+03,5.481458857197888390e-01
-3.597875575344919980e+03,-2.474925536276933144e+03,-5.965366565111460204e+02
-3.289965829552403193e+03,-2.685407541872511956e+03,-1.178917326833436618e+03
-2.901058364714908748e+03,-2.829762854646142841e+03,-1.732254040264762125e+03
-2.440730594771029700e+03,-2.904438037922184776e+03,-2.242922358017486204e+03
-1.920318285175741494e+03,-2.907595383881354337e+03,-2.698348657508069209e+03
-1.352636409463795189e+03,-2.839158111190900854e+03,-3.087319674106934599e+03
-7.516636054563131211e+02,-2.700812210160893301e+03,-3.400258537815967884e+03
-1.321980014817744404e+02,-2.495964894926602938e+03,-3.629460514777153548e+03
4.905071145422841710e+02,-2.229660689741268015e+03,-3.769282656542522091e+03
1.101118816771995171e+03,-1.908457218226245459e+03,-3.816282695248977234e+03
1.684602014576661531e+03,-1.540263754527145693e+03,-3.769303771680583395e+03
2.226589592121275928e+03,-1.134146509638738735e+03,-3.629502915037163348e+03
2.713736111099570735e+03,-7.001054423159723683e+02,-3.400322574853375045e+03
3.134046377587302686e+03,-2.488280825145839970e+02,-3.087405903401075648e+03
3.477170790191147262e+03,2.085735803250453557e+02,-2.698457867115328099e+03
3.734660199866685616e+03,6.608366748490703912e+02,-2.243055595313786853e+03
3.900174002545604708e+03,1.096824762209065739e+03,-1.732412622070528414e+03
3.969636331020039506e+03,1.505802062782746816e+03,-1.179102812274885537e+03
3.941336485027767139e+03,1.877697842974896048e+03,-5.967507564343817421e+02
3.815971104850197662e+03,2.203354450715998155e+03,3.037591663553370624e-01
3.596627013611312123e+03,2.474752885780392717e+03,5.973589669458326625e+02
3.288705119117870254e+03,2.685210305515367054e+03,1.179713279561047557e+03
