nx,ny,nz
5.125951008600942299e-02,-3.938021118655775643e-01,9.177648714763240179e-01
-9.476563297705116462e-02,-3.633749677212070872e-01,9.268107183454831199e-01
-2.059086263922926818e-01,-3.713026008589180860e-01,9.053927413960430881e-01
-2.923704193260226458e-01,-4.004382793376899952e-01,8.684288815695824226e-01
-3.597402350602709187e-01,-4.415321842058679280e-01,8.219709809897041142e-01
-4.112640344375091961e-01,-4.892149643481243371e-01,7.691102733913043332e-01
-4.490505572228578046e-01,-5.401399219770481874e-01,7.117601153088514154e-01
-4.746345474934459130e-01,-5.921112220306278262e-01,6.512498346035018315e-01
-4.892276576938436872e-01,-6.436399714722093046e-01,5.885438692830372576e-01
-4.938220708924590530e-01,-6.936921212302419315e-01,5.243386341311983001e-01
-4.892275181101795600e-01,-7.415274086532855913e-01,4.591225737640191595e-01
-4.760824551080541367e-01,-7.865854081111043339e-01,3.932288032239944497e-01
-4.548603912760965096e-01,-8.283993754189566960e-01,3.268891237922098014e-01
-4.258820255966456747e-01,-8.665295066710126948e-01,2.602904422797527872e-01
-3.893383417826338233e-01,-9.005122717198503768e-01,1.936318777988356721e-01
-3.453268880521155881e-01,-9.298250431433451313e-01,1.271799100947868522e-01
-2.939017388900819205e-01,-9.538667762986530185e-01,6.131835737364119132e-02
-2.351361340193031113e-01,-9.719564624774547079e-01,-3.410795621019751568e-03
-1.691948623873095747e-01,-9.833513976049298444e-01,-6.628067116566040140e-02
-9.641083465498215266e-02,-9.872866441604101206e-01,-1.263725968064490779e-01
-1.735717978350178464e-02,-9.830350570251010778e-01,-1.825946466072307095e-01
6.709661479471493162e-02,-9.699837920867475649e-01,-2.337295175456084728e-01
1.557572698724593030e-01,-9.477187597290452903e-01,-2.785118046681648862e-01
2.471200863837780259e-01,-9.161041784238799224e-01,-3.157289932520959130e-01
3.394268278716069398e-01,-8.753419482294562126e-01,-3.443339980177362869e-01
4.307661598668670044e-01,-8.259966843964264838e-01,-3.635519122211610665e-01
5.192038816484965125e-01,-7.689776535428520798e-01,-3.729620592404319646e-01
6.029224316736626621e-01,-7.054775804181222520e-01,-3.725398299673597924e-01
6.803463868635163392e-01,-6.368777630934798761e-01,-3.626506704237620893e-01
7.502340662007029870e-01,-5.646359970108656423e-01,-3.439985999848037546e-01
8.117236324598036123e-01,-4.901762261971578938e-01,-3.175405671365067461e-01
8.643322530878523313e-01,-4.147962899272137904e-01,-2.843831818773671083e-01
9.079156811813149375e-01,-3.396041282792253146e-01,-2.456789610869768159e-01
9.426009224082986249e-01,-2.654857395001358200e-01,-2.025359800062466187e-01
9.687059884271759236e-01,-1.931021719902198952e-01,-1.559495404224962856e-01
9.866589443527908898e-01,-1.229090650606024238e-01,-1.067590242301081488e-01
9.969249730816275301e-01,-5.519087846979776196e-02,-5.562881429554484419e-02
9.999463676382623900e-01,9.897565105266984894e-03,-3.049598667349644014e-03
9.960971668466683804e-01,7.228807145298667136e-02,5.064453500278464498e-02
9.856520110687780889e-01,1.319586299083955749e-01,1.052474848572289984e-01
9.687677523203083174e-01,1.888980097119593582e-01,1.606442778038433550e-01
9.454761803014626320e-01,2.430768920458802052e-01,2.167681181259635825e-01
9.156865494588578569e-01,2.944267141749340455e-01,2.735526514590607694e-01
8.791969636511418607e-01,3.428276746045033629e-01,3.308804687978448289e-01
8.357136201913544227e-01,3.881080064848293487e-01,3.885291756471219715e-01
7.848760046223962616e-01,4.300573796775767343e-01,4.461169213926328148e-01
7.262840858170892533e-01,4.684578735588121323e-01,5.030493488611144093e-01
6.595203669480325104e-01,5.031363370411930935e-01,5.584681834531880495e-01
5.841554751355219066e-01,5.340425969531211736e-01,6.111962741286620648e-01
4.997208204929321496e-01,5.613601103106358181e-01,6.596619801973594432e-01
4.056249286742280580e-01,5.856612369911170513e-01,7.017615925113471764e-01
3.009795952149501574e-01,6.081303315151591615e-01,7.345670719243460045e-01
1.842889299027649919e-01,6.308922173778003240e-01,7.536661066861213287e-01
5.296730575725090012e-02,6.574711056740983883e-01,7.516157327547745570e-01
-9.710374750287986689e-02,6.931712047284833700e-01,7.142020324503143280e-01
-2.700828836175793168e-01,7.436400434781509361e-01,6.116001322045533373e-01
-4.562346856567217612e-01,8.027039754712727015e-01,3.840784286657175639e-01
-5.810042971929896272e-01,8.134829582520072266e-01,-2.606690002365734393e-02
-5.219026762083173177e-01,7.032416907255061300e-01,-4.827719140465070446e-01
-3.389794982217018138e-01,5.556993262100019537e-01,-7.591384317995717446e-01
-1.577171825977634612e-01,4.615217772997868839e-01,-8.729965288541929880e-01
-1.065701388561501699e-02,4.218451424748322354e-01,-9.066052635107687552e-01
1.059106615968683773e-01,4.180730538773370641e-01,-9.022182958584862300e-01
1.988543685302627539e-01,4.364238331730898035e-01,-8.774914118981094191e-01
2.730352805105142333e-01,4.683853986921618917e-01,-8.402778432688378096e-01
3.315789985447922805e-01,5.086648231284133237e-01,-7.945536265323899228e-01
3.765481909514195036e-01,5.538240328818803127e-01,-7.426239967127803432e-01
4.093850423606420486e-01,6.015257112129834827e-01,-6.859815637763811980e-01
4.311542875538956765e-01,6.501156208385492352e-01,-6.256641749897466909e-01
4.426661376051099217e-01,6.983769541986472040e-01,-5.624200569520921844e-01
4.445341964257516487e-01,7.453725779382605054e-01,-4.967988207169812265e-01
4.372022323621617690e-01,7.903337270776723544e-01,-4.292165046466153711e-01
4.209606249751475238e-01,8.325754128201114934e-01,-3.600143527527118192e-01
3.959655888911668420e-01,8.714300371368408626e-01,-2.895184670962381301e-01
3.622694939552863480e-01,9.061967914377696554e-01,-2.181013272249211488e-01
3.198672325327170385e-01,9.361079268126278885e-01,-1.462426166014016149e-01
2.687605738216557461e-01,9.603150272158305079e-01,-7.458419713661221251e-02
2.090390071629585345e-01,9.778992369610558510e-01,-3.971880575927859772e-03
1.409712826763966920e-01,9.879087149834780979e-01,6.452494339605896467e-02
6.509687818613189847e-02,9.894239543167117068e-01,1.296249785909383279e-01
-1.769804196179807637e-02,9.816468213191286152e-01,1.898849586059120909e-01
-1.061381377946307297e-01,9.640028013338587387e-01,2.437894475279044071e-01
-1.985661173743971386e-01,9.362396480388762710e-01,2.898737974893523250e-01
-2.930086237600533772e-01,8.985019854745138757e-01,3.268640826101822938e-01
-3.872975702896014893e-01,8.513629077630426867e-01,3.538103889557626669e-01
-4.792299239481020989e-01,7.958012428142597905e-01,3.701878738262177615e-01
-5.667384120155127825e-01,7.331252606923941428e-01,3.759453743309577045e-01
-6.480425793728402661e-01,6.648562426279565063e-01,3.714929231606326487e-01
-7.217553099819212781e-01,5.925939681578317186e-01,3.576334176441782198e-01
-7.869319266507847077e-01,5.178880527068338013e-01,3.354550755037221110e-01
-8.430626092042605713e-01,4.421343824406837597e-01,3.062068334075837561e-01
-8.900196279916651187e-01,3.665073123223394624e-01,2.711778969677160478e-01
-9.279763548445334465e-01,2.919292600303381446e-01,2.315970465865051231e-01
-9.573152191784158882e-01,2.190724588497109937e-01,1.885598814778027821e-01
-9.785383786210519741e-01,1.483840019796961729e-01,1.429854171661300855e-01
-9.921899623621601716e-01,8.012465536243727759e-02,9.559873529930121294e-02
-9.987940003755151341e-01,1.441325946566140298e-02,4.693402566849712299e-02
-9.988085167268652143e-01,-4.872919878088646795e-02,-2.648037018654550347e-03
-9.925940290427194279e-01,-1.093394302854944489e-01,-5.293375571017608361e-02
-9.803937253690390152e-01,-1.674772866798353022e-01,-1.038243791379345610e-01
-9.623225648739144322e-01,-2.231972228487714427e-01,-1.553006144452971915e-01
-9.383631173693951499e-01,-2.765256070606665895e-01,-2.073843017215154239e-01
-9.083667986663879201e-01,-3.274437193062040841e-01,-2.600968469003375194e-01
-8.720599852026684751e-01,-3.758767977446501596e-01,-3.134134890612543245e-01
-8.290550077460399070e-01,-4.216904005352758444e-01,-3.672124728649783232e-01
-7.788659020328811966e-01,-4.646964926569448484e-01,-4.212185612753078789e-01
-7.209276870073977328e-01,-5.046728543246896681e-01,-4.749406070383265788e-01
-6.546155649454358239e-01,-5.414004600290759361e-01,-5.276021266176557090e-01
-5.792566821215845430e-01,-5.747243565321649150e-01,-5.780602133222650929e-01
-4.941220976947490184e-01,-6.046445164922797932e-01,-6.246986163307536311e-01
-3.983809042396387889e-01,-6.314445567541748794e-01,-6.652596687630563110e-01
-2.909939896709422547e-01,-6.558673593162437365e-01,-6.965346401715599711e-01
-1.705312763928282516e-01,-6.793400406779491751e-01,-7.137339790871072287e-01
-3.495946835904560623e-02,-7.041987968704020995e-01,-7.091416572577943223e-01
1.182224483666017983e-01,-7.336032220573742713e-01,-6.692157838016411509e-01
2.896497130636968009e-01,-7.697283781892808596e-01,-5.688771989913266047e-01
4.666135815678325582e-01,-8.054367565393150130e-01,-3.654358995937149746e-01
5.923550580316817582e-01,-8.053590444439490126e-01,-2.263392932330431095e-02
5.737030468284018969e-01,-7.241140313682831176e-01,3.827841214514798307e-01
4.221340276145820747e-01,-6.002531962384669573e-01,6.793371498272383624e-01
2.400979368628793353e-01,-5.069666991573938963e-01,8.278512829365219927e-01
8.024716927835190416e-02,-4.614602913104998150e-01,8.835240751481762134e-01
-4.963725609569351327e-02,-4.525372329098415469e-01,8.903629572469837772e-01
-1.533401926936872883e-01,-4.675752616105467996e-01,8.705516412220998257e-01
-2.353830885203035128e-01,-4.976391580713071527e-01,8.348353550208110763e-01
-2.992450125626885948e-01,-5.368411264519561410e-01,7.888307977038871988e-01
-3.474700994218971606e-01,-5.812750556417896064e-01,7.357879040160766326e-01
-3.819649324064341989e-01,-6.282892282367422698e-01,6.777576529213278356e-01
-4.042055810767235524e-01,-6.760393850312480524e-01,6.161076189376335499e-01
-4.153527732885968771e-01,-7.232078923571436668e-01,5.517720708352403802e-01
-4.163109389681608485e-01,-7.688158856657030249e-01,4.853940008318078370e-01
-4.077606302619743439e-01,-8.120890448037576537e-01,4.174238274440953966e-01
-3.901835461315278364e-01,-8.523572158920960096e-01,3.482010580755041662e-01
-3.638916569223412667e-01,-8.889785637712809274e-01,2.780287308489245435e-01
-3.290668928393402082e-01,-9.212845740223347679e-01,2.072431270405543924e-01
-2.858145649866423721e-01,-9.485454381714927274e-01,1.362776069849589988e-01
-2.342310937571709661e-01,-9.699572454451385051e-01,6.571709614551236867e-02
-1.744838853631197062e-01,-9.846532194560300155e-01,-3.662125539188364112e-03
-1.068978547752272440e-01,-9.917407492325768237e-01,-7.087407816728022447e-02
-3.203923454953561817e-02,-9.903637907265606666e-01,-1.347332530120054772e-01
4.921627337403710473e-02,-9.797862134809298684e-01,-1.938987733531946922e-01
1.356458074676971381e-01,-9.594863333373125913e-01,-2.469538237309880646e-01
2.256853946284996804e-01,-9.292476069907045222e-01,-2.925149356074444595e-01
3.174870346505190843e-01,-8.892274106759822105e-01,-3.293578523905392741e-01
4.090241989172143100e-01,-8.399870908886994947e-01,-3.565401686212519294e-01
4.982317711424366635e-01,-7.824729389674619506e-01,-3.734985970628177387e-01
5.831575196206409961e-01,-7.179481399290608135e-01,-3.801023226478673633e-01
6.620991025605661440e-01,-6.478868362156490202e-01,-3.766529249149268010e-01
7.337045976251687085e-01,-5.738494196001548975e-01,-3.638329383772927472e-01
7.970239644714020022e-01,-4.973605136572634700e-01,-3.426154105011512407e-01
8.515101257456870743e-01,-4.198077340298905225e-01,-3.141527848058213723e-01
8.969778452819562320e-01,-3.423722240050265930e-01,-2.796640936966900970e-01
9.335340882112393990e-01,-2.659939942241287270e-01,-2.403358092010094149e-01
9.614947425884798893e-01,-1.913685792196239688e-01,-1.972458538529396621e-01
9.813005085794451743e-01,-1.189676210239230120e-01,-1.513142987613212143e-01
9.934409901569639656e-01,-4.907472464248685551e-02,-1.032795743466012606e-01
9.983919682098608694e-01,1.817135996259432520e-02,-5.369617762140985184e-02
9.965674374139007474e-01,8.273238307570340844e-02,-2.948809404820193145e-03
9.882856865030883453e-01,1.446291357949072431e-01,4.872181166928987728e-02
9.737475406140532197e-01,2.039051339324287615e-01,1.011850952664524184e-01
9.530246711143329774e-01,2.605964414429376985e-01,1.543809280795240269e-01
9.260562995199639325e-01,3.147080548101339748e-01,2.082752274203846232e-01
8.926533099048684639e-01,3.661973349275687295e-01,2.628109210208529056e-01
8.525093385402681134e-01,4.149655365053303568e-01,3.178544182711289245e-01
8.052184154578652109e-01,4.608593029884084369e-01,3.731380525443137031e-01
7.502978220579530344e-01,5.036847346748934973e-01,4.281995636039047648e-01
6.872128263139372084e-01,5.432369367198316423e-01,4.823195641199556905e-01
6.153970614304553610e-01,5.793475664810568970e-01,5.344556613931951139e-01
5.342592263017535981e-01,6.119518361137621376e-01,5.831655248627499732e-01
4.431647538411960241e-01,6.411748338130083269e-01,6.264980713759087383e-01
3.413823974160127284e-01,6.674342992183284196e-01,6.618077628446454863e-01
2.279964675859244561e-01,6.915490090612318452e-01,6.854032235368963111e-01
1.018267310620421112e-01,7.148131220886329018e-01,6.918623543242685692e-01
-3.845747126410066496e-02,7.388969457116554285e-01,6.727200952268022061e-01
-1.933636514129431494e-01,7.651212657550209295e-01,6.141660581647999662e-01
-3.587226458280102226e-01,7.918696566763497868e-01,4.942271848102162690e-01
-5.149716083724017457e-01,8.083226413666135812e-01,2.853397098625471417e-01
-6.133225648507452110e-01,7.896224580980230057e-01,-1.821551844277734603e-02
-5.998395967729794886e-01,7.190476677997873489e-01,-3.509457359406380483e-01
-4.858649045485154971e-01,6.240862322191045308e-01,-6.119245617579210927e-01
-3.337061458923459845e-01,5.466743295410985137e-01,-7.679761621394681770e-01
-1.866766741068386359e-01,5.024354479564241416e-01,-8.442217954905195665e-01
-5.909025475321436072e-02,4.879214905705349659e-01,-8.708851593824684656e-01
4.755517918219373530e-02,4.953176579872343166e-01,-8.674093166544791789e-01
1.351853333891136211e-01,5.178209993200058037e-01,-8.447403969857868455e-01
2.060901197904775883e-01,5.504113545370059590e-01,-8.090576019799116114e-01
2.622071774228676433e-01,5.895074762805827540e-01,-7.640211590769138139e-01
3.050541005112518689e-01,6.325375708327037882e-01,-7.119257104827253491e-01
3.357930640319411464e-01,6.776126065903179674e-01,-6.542814176926589065e-01
3.552967299723179262e-01,7.232968533124998212e-01,-5.921198321786003138e-01
3.641939133569009890e-01,7.684440851121332461e-01,-5.261715324207140165e-01
3.629012249529787182e-01,8.120753471492451192e-01,-4.569861392647050491e-01
3.516518295012988626e-01,8.532844529905100339e-01,-3.850280939010495285e-01
3.305314489305896664e-01,8.911651723668243541e-01,-3.107629270493074136e-01
2.995292921200591318e-01,9.247594307526190160e-01,-2.347385745806349344e-01
2.586085026669864284e-01,9.530293840518458959e-01,-1.576598727707798908e-01
2.077967077832339471e-01,9.748581357536523218e-01,-8.044963262416299221e-02
1.472919430852628331e-01,9.890837740878167805e-01,-4.286179927169187116e-03
7.757275763972670823e-02,9.945686909175592838e-01,6.939442570337177318e-02
-5.051893069737567075e-04,9.903004156899327670e-01,1.389418276406007291e-01
-8.564795477576979399e-02,9.755120371829023584e-01,2.025850269738396769e-01
-1.761185532213284943e-01,9.498018020943911344e-01,2.585706710929782104e-01
-2.698014818478500221e-01,9.132261542526839415e-01,3.053279410429998175e-01
-3.643346454165670711e-01,8.663418534007779614e-01,3.416314669278712191e-01
-4.572894974628516906e-01,8.101823630690406786e-01,3.667299470755528978e-01
-5.463667720333436062e-01,7.461692272518752889e-01,3.804140306563411622e-01
-6.295711580552885156e-01,6.759752258086565435e-01,3.830112936165963600e-01
-7.053352246356212607e-01,6.013666876406223993e-01,3.753136393529600268e-01
-7.725775558691352352e-01,5.240540439114437232e-01,3.584568024564966926e-01
-8.306963487700504967e-01,4.455732232218516664e-01,3.337784877546733364e-01
-8.795121766056221979e-01,3.672096002427519545e-01,3.026804266747343819e-01
-9.191795610348117984e-01,2.899653245577333838e-01,2.665127485318086742e-01
-9.500867972434975384e-01,2.145630211827605494e-01,2.264901491114334198e-01
-9.727592994337161958e-01,1.414750641923590568e-01,1.836413667368913538e-01
-9.877760519342816403e-01,7.096730389692801344e-02,1.387880146220283328e-01
-9.957034216337224963e-01,3.147989790044557895e-03,9.254613069804271119e-02
-9.970465824891795448e-01,-6.198460622213926990e-02,4.534336707980764908e-02
