x,y,z
-1.844326384241273999e+07,-6.995757749388635159e+06,5.478698392146433704e+06
-1.831209824571567774e+07,-8.723467797501811758e+06,2.773540581133513246e+06
-1.772998392507025972e+07,-1.023641099186784960e+07,-1.199104562901832289e-06
-1.671124034922516160e+07,-1.149731557335084118e+07,-2.773614688849735074e+06
-1.528094440110326745e+07,-1.247511622886280529e+07,-5.478988298121192493e+06
-1.347431378913190961e+07,-1.314572048536459170e+07,-8.049482688095699064e+06
-1.133584022517846152e+07,-1.349260337002372183e+07,-1.042177944678952545e+07
-8.918193608882943168e+06,-1.350721555297086760e+07,-1.253744110829564556e+07
-6.280924148191240616e+06,-1.318919477561315149e+07,-1.434435229184297659e+07
-3.488994391799410339e+06,-1.254637522317023948e+07,-1.579800505779562518e+07
-6.111774215039992705e+05,-1.159459450919164158e+07,-1.686259659054552391e+07
2.281639165635106619e+06,-1.035730297850227542e+07,-1.751191194746294245e+07
5.118201461439700797e+06,-8.864984974586039782e+06,-1.772996994917247817e+07
7.828646271958997473e+06,-7.154406418281029910e+06,-1.751141617618037015e+07
1.034622321233356372e+07,-5.267707343571945094e+06,-1.686165315046270937e+07
1.260893911930176616e+07,-3.251362239883907139e+06,-1.579670495191257074e+07
1.456108456641720794e+07,-1.155034149461219553e+06,-1.434282036536264420e+07
1.615460500153736398e+07,9.696493801871528849e+05,-1.253582424915377051e+07
1.735028280361022428e+07,3.070368314441757277e+06,-1.042023319910809770e+07
1.811870123891260102e+07,5.095398754690104164e+06,-8.048157424443736672e+06
1.844096668662277237e+07,6.994886409826945513e+06,-5.478016006217444316e+06
1.830917147870929167e+07,8.722073552157608792e+06,-2.773097294572314247e+06
1.772658611273378879e+07,1.023444926400060579e+07,1.007771428341005111e-06
1.670757628653290682e+07,1.149479470211904496e+07,2.773006553373600822e+06
1.527724699962070771e+07,1.247209773000445589e+07,5.477662593446514569e+06
1.347082269154100120e+07,1.314231452393029258e+07,8.047397125145065598e+06
1.133277887128241733e+07,1.348895956126605161e+07,1.041896494389615580e+07
8.915746770288402215e+06,1.350350964819193259e+07,1.253400127550836466e+07
6.279218076998096891e+06,1.318561222872374393e+07,1.434045597250279225e+07
3.488081651274204254e+06,1.254309302095752768e+07,1.579387221095845290e+07
6.110281626011207700e+05,1.159176293132712319e+07,1.685847848575038090e+07
-2.281138243145652581e+06,1.035502908433395252e+07,1.750806729460910335e+07
-5.117239933347361162e+06,8.863319559078227729e+06,1.772663911815633997e+07
-7.827474904567394406e+06,7.153335934561205097e+06,1.750879601668233797e+07
-1.034513229599842057e+07,5.267151911133124493e+06,1.685987524054514989e+07
-1.260823238967241533e+07,3.251180001393300015e+06,1.579581954836449027e+07
-1.456105100020241551e+07,1.155031486876444658e+06,1.434278730229076371e+07
-1.615549092469190620e+07,-9.697025560350910528e+05,1.253651171734021232e+07
-1.735226678503065556e+07,-3.070719406914224382e+06,1.042142473871013150e+07
-1.812187407073175162e+07,-5.096291028540112078e+06,8.049566766625141725e+06
-1.844531838338588178e+07,-6.996537062152445316e+06,5.479308707675617188e+06
-1.831458667923326045e+07,-8.724653230724640191e+06,2.773917477942117490e+06
-1.773284857399965450e+07,-1.023806489769811369e+07,-8.169566058625105661e-07
-1.671438236939124390e+07,-1.149947727988126688e+07,-2.774136179361350834e+06
-1.528422722744737566e+07,-1.247779627527526766e+07,-5.480165356729676016e+06
-1.347756969226174988e+07,-1.314889698794184811e+07,-8.051427747137976810e+06
-1.133887936903695017e+07,-1.349622074305093475e+07,-1.042457353054231964e+07
-8.920814847914500162e+06,-1.351118559916752204e+07,-1.254112611799920350e+07
-6.282926739205506630e+06,-1.319339997891052626e+07,-1.434892580209729262e+07
-3.490189812117698602e+06,-1.255067393797992170e+07,-1.580341786564585753e+07
-6.114005599444557447e+05,-1.159882764943010546e+07,-1.686875305734491721e+07
2.282520069004961755e+06,-1.036130176290180348e+07,-1.751867300875880569e+07
5.120276629682872444e+06,-8.868579271418936551e+06,-1.773715854283753410e+07
7.831958354344080202e+06,-7.157433248546680436e+06,-1.751882476906391233e+07
1.035076385394144244e+07,-5.270019179555424489e+06,-1.686905321542045474e+07
1.261464856004754454e+07,-3.252834485873877537e+06,-1.580385784162476845e+07
1.456785411009862833e+07,-1.155571132409920916e+06,-1.434948843658642657e+07
1.616228189568425156e+07,9.701101711275477428e+05,-1.254178144809726067e+07
1.735867695149702951e+07,3.071853772978339810e+06,-1.042527455661714263e+07
1.812759314756591991e+07,5.097899365507119335e+06,-8.052107127001014538e+06
1.845011613005988672e+07,6.998356906719743274e+06,-5.480733911326234229e+06
1.831832648801814020e+07,8.726434790710395202e+06,-2.774483907375494018e+06
1.773549205089858174e+07,1.023959110979785025e+07,6.258790444944971098e-07
1.671598488279983588e+07,1.150057980739987642e+07,2.774402153318516910e+06
1.528492527386332676e+07,1.247836614909597673e+07,5.480415641531502828e+06
1.347756167947323807e+07,1.314888917055819184e+07,8.051422960340902209e+06
1.133840197213736176e+07,1.349565251635661162e+07,1.042413462834356911e+07
8.920117405279455706e+06,1.351012927448590472e+07,1.254014563401782699e+07
6.282246207242240198e+06,1.319197094260869175e+07,1.434737160561281815e+07
3.489728601532757748e+06,1.254901543114155903e+07,1.580132952547136694e+07
6.113091704589884030e+05,1.159709390731986798e+07,1.686623158979592472e+07
-2.282154258785360493e+06,1.035964119915805012e+07,1.751586536220004037e+07
-5.119433709876598790e+06,8.867119291487621143e+06,1.773423858297497407e+07
-7.830683320606580935e+06,7.156268026714865118e+06,1.751597272470867634e+07
-1.034915757031005993e+07,5.269201351455147378e+06,1.686643539083926380e+07
-1.261285319401416369e+07,3.252371529768368695e+06,1.580160857487250865e+07
-1.456603479539532587e+07,1.155426818255361635e+06,1.434769639260405302e+07
-1.616060680960788392e+07,-9.700096272773436503e+05,1.254048159677619673e+07
-1.735729807424546033e+07,-3.071609761910522357e+06,1.042444643048948981e+07
-1.812662978221318126e+07,-5.097628444840332493e+06,8.051679209132594056e+06
-1.844964283312771842e+07,-6.998177379348040558e+06,5.480593315216996707e+06
-1.831836645885006711e+07,-8.726453831908935681e+06,2.774489961334534921e+06
-1.773601633911911026e+07,-1.023989380774230510e+07,-4.346925473043377845e-07
-1.671691709075923823e+07,-1.150122116548359580e+07,-2.774556874669645913e+06
-1.528615084132329188e+07,-1.247936668257851712e+07,-5.480855069199976511e+06
-1.347894040757723711e+07,-1.315023427610878274e+07,-8.052246605104709975e+06
-1.133978221227173135e+07,-1.349729536173088104e+07,-1.042540357338609733e+07
-8.921350313662070781e+06,-1.351199659874729440e+07,-1.254187889042860642e+07
-6.283198626831660978e+06,-1.319397091063382477e+07,-1.434954673809161037e+07
-3.490293435373848770e+06,-1.255104656576265022e+07,-1.580388706694815867e+07
-6.114124979706795420e+05,-1.159905412473458052e+07,-1.686908243166764826e+07
2.282549657871271484e+06,-1.036143607899590395e+07,-1.751890010761000961e+07
5.120328372169820592e+06,-8.868668892036119476e+06,-1.773733778407146037e+07
7.832044294423579238e+06,-7.157511787062729709e+06,-1.751901700313003361e+07
1.035092433845090121e+07,-5.270100889124592766e+06,-1.686931476343568414e+07
1.261494575896065496e+07,-3.252911122083742637e+06,-1.580423017774830200e+07
1.456836290178762749e+07,-1.155611491474780720e+06,-1.434998960171162337e+07
1.616307910998622328e+07,9.701580223980088485e+05,-1.254240007902934030e+07
1.735983010991150513e+07,3.072057840029747691e+06,-1.042596712052155845e+07
1.812914985759461671e+07,5.098337148448757827e+06,-8.052798603018835187e+06
1.845209518217862025e+07,6.999107585628793575e+06,-5.481321802371942438e+06
1.832071148900292069e+07,8.727570951025167480e+06,-2.774845138344201725e+06
1.773822813765051588e+07,1.024117079021968134e+07,2.435179126816680770e-07
1.671897873681608215e+07,1.150263957577621937e+07,2.774899052249740809e+06
1.528804833907938749e+07,1.248091576910200901e+07,5.481535417725770734e+06
1.348065621228726767e+07,1.315190823809870332e+07,8.053271617622773163e+06
1.134128934831105918e+07,1.349908924629497901e+07,1.042678918213523179e+07
8.922607987038420513e+06,1.351390143128764257e+07,1.254364696214554645e+07
6.284150033792934380e+06,1.319596875226203725e+07,1.435171955793553591e+07
3.490866193867430557e+06,1.255310619732507505e+07,1.580648049088612385e+07
6.115218158017153619e+05,1.160112798393919505e+07,1.687209854845580459e+07
-2.282995279128233436e+06,1.036345893800742738e+07,1.752232031545612961e+07
-5.121419382373834960e+06,8.870558577136250213e+06,1.774111715427412093e+07
-7.833861001434924081e+06,7.159172030718662776e+06,1.752308068303683773e+07
-1.035352734158028103e+07,5.271426190001362935e+06,1.687355698158764094e+07
-1.261836684544914216e+07,3.253793289197490551e+06,1.580851617622649670e+07
-1.457259732980319113e+07,1.155947380531763425e+06,1.435416055752907693e+07
-1.616808011143164709e+07,-9.704581979785474250e+05,1.254628080995320342e+07
-1.736550628900852799e+07,-3.073062317053711042e+06,1.042937612027924694e+07
-1.813536595016561449e+07,-5.100085257759982720e+06,8.055559733130756766e+06
-1.845867638989963382e+07,-7.001603918995041400e+06,5.483276795396547765e+06
-1.832745132828705758e+07,-8.730781657421343029e+06,2.775865950788418297e+06
-1.774489945886779949e+07,-1.024502247932087444e+07,-5.230873486467207419e-08
-1.672534729275619611e+07,-1.150702113548439182e+07,-2.775956060582438949e+06
-1.529388802817053907e+07,-1.248568319696759619e+07,-5.483629240421010181e+06
-1.348576491116324440e+07,-1.315689235295058601e+07,-8.056323526892815717e+06
-1.134550409958718903e+07,-1.350410589844992198e+07,-1.043066407869188301e+07
-8.925818243110073730e+06,-1.351876358416658454e+07,-1.254816002815396339e+07
-6.286307695680866949e+06,-1.320049958597793244e+07,-1.435664721850164980e+07
-3.491991341001947410e+06,-1.255715221074425429e+07,-1.581157510501340032e+07
-6.117033035126180621e+05,-1.160457097174630500e+07,-1.687710585719866306e+07
2.283604780665584374e+06,-1.036622571734113619e+07,-1.752699832827168703e+07
5.122613846494995058e+06,-8.872627449682358652e+06,-1.774525489936611801e+07
7.835396391688449308e+06,-7.160575185936206020e+06,-1.752651510282742232e+07
1.035514059289603680e+07,-5.272247565650321543e+06,-1.687618616168320552e+07
1.261979668918108754e+07,-3.254161991105909459e+06,-1.581030751008489169e+07
1.457360520597660914e+07,-1.156027328656211263e+06,-1.435515332608579099e+07
1.616846953211868182e+07,9.704815722135074902e+05,-1.254658299680921063e+07
1.736513910098421201e+07,3.072997338142973837e+06,-1.042915559448833019e+07
1.813417411949579418e+07,5.099750087351084687e+06,-8.055030333107933402e+06
1.845666820278704539e+07,7.000842188822041266e+06,-5.482680249600993469e+06
1.832471126945967227e+07,8.729476355613464490e+06,-2.775450942947859410e+06
1.774158148514376208e+07,1.024310684629733488e+07,-1.389660406933823763e-07
1.672166174697529525e+07,1.150448548391047679e+07,2.775344359493640717e+06
1.529008300593604892e+07,1.248257683826456405e+07,5.482264948283491656e+06
1.348210345284871757e+07,1.315332018531836569e+07,8.054136191360661760e+06
1.134223907486233674e+07,1.350021966833967716e+07,1.042766232788221911e+07
8.923167161944571882e+06,1.351474834001516178e+07,1.254443306556365266e+07
6.284429858491030522e+06,1.319655635089854896e+07,1.435235862059314735e+07
3.490969685819923878e+06,1.255347835294306464e+07,1.580694909765315801e+07
6.115329962764565134e+05,1.160134008774781786e+07,1.687240702159420773e+07
-2.283019527461216785e+06,1.036356901121117175e+07,1.752250642493395135e+07
-5.121454010208093561e+06,8.870618554306007922e+06,1.774123710861290246e+07
-7.833913628827678971e+06,7.159220125589845702e+06,1.752319840200282633e+07
-1.035363523396659642e+07,5.271481122657323256e+06,1.687373281811900064e+07
-1.261859043383393809e+07,3.253850944074657746e+06,1.580879629176347144e+07
-1.457301103274800628e+07,1.155980196839598008e+06,1.435456805925065652e+07
-1.616876147844742425e+07,-9.704990957354047569e+05,1.254680954446359165e+07
-1.736652462709366903e+07,-3.073242525815266185e+06,1.042998771378747188e+07
-1.813677160573237389e+07,-5.100480560686246492e+06,8.056184112171142362e+06
-1.846049174139465019e+07,-7.002292504236412235e+06,5.483816058045974001e+06
-1.832966432135970145e+07,-8.731835877070564777e+06,2.776201129532902502e+06
-1.774746021860445663e+07,-1.024650093464390747e+07,3.303404586471314767e-07
-1.672816801753531396e+07,-1.150896179113199189e+07,-2.776424224737042561e+06
-1.529684604903758503e+07,-1.248809807743248343e+07,-5.484689839902555570e+06
-1.348870852744928189e+07,-1.315976418431085534e+07,-8.058082027451420203e+06
-1.134826060296826623e+07,-1.350738685566543043e+07,-1.043319831256151386e+07
-8.928203432071998715e+06,-1.352237611635448784e+07,-1.255151319220125116e+07
-6.288136158041994087e+06,-1.320433913978835754e+07,-1.436082305436209217e+07
-3.493086828211371787e+06,-1.256109156749359705e+07,-1.581653542038407922e+07
-6.119086118111050455e+05,-1.160846585784355551e+07,-1.688277038414243981e+07
2.284418897903798614e+06,-1.036992133189216815e+07,-1.753324679630818963e+07
5.124541107402943075e+06,-8.875965563495250419e+06,-1.775193112699145824e+07
7.838489056749081239e+06,-7.163401496130239218e+06,-1.753343289462637901e+07
1.035940553720225208e+07,-5.274419032280499116e+06,-1.688313691174276173e+07
1.262519387373928353e+07,-3.255553718190375715e+06,-1.581706919964789785e+07
1.458004854900029302e+07,-1.156538436273619765e+06,-1.436150008625512198e+07
1.617582986804298498e+07,9.709233623508564197e+05,-1.255229454949401692e+07
1.737324882483974099e+07,3.074432463982190937e+06,-1.043402613260688446e+07
1.814283311999650300e+07,5.102185198994670995e+06,-8.058876580046646297e+06
1.846565076225977391e+07,7.004249384564843960e+06,-5.485348580682139844e+06
1.833377371943055093e+07,8.733793501000652090e+06,-2.776823536761390977e+06
1.775047051026457921e+07,1.024823892734342068e+07,-5.217573142402604510e-07
1.673012329030266777e+07,1.151030701671396568e+07,2.776748747223142534e+06
1.529787171871612221e+07,1.248893541759536229e+07,5.485057594149369746e+06
1.348899254593279213e+07,1.316004127653633989e+07,8.058251698567776941e+06
1.134803027975407802e+07,1.350711271103066951e+07,1.043298656136394106e+07
8.927700328885780647e+06,1.352161413209070265e+07,1.255080591594627686e+07
6.287591550532710738e+06,1.320319552869721316e+07,1.435957928166351281e+07
3.492700016876174137e+06,1.255970059931937233e+07,1.581478395656595193e+07
6.118299473324135179e+05,1.160697352079209127e+07,1.688060000400216877e+07
-2.284098974457936361e+06,1.036846906717408076e+07,1.753079133739951998e+07
-5.123796353527059779e+06,8.874675611943528056e+06,1.774935122388779372e+07
-7.837355031645191833e+06,7.162365138604599983e+06,1.753089626378942654e+07
-1.035797102303164080e+07,5.273688659401304089e+06,1.688079902671075240e+07
-1.262358710609769076e+07,3.255139394385524094e+06,1.581505621234456636e+07
-1.457841989909174293e+07,1.156409246291167568e+06,1.435989584908676147e+07
-1.617433306106879376e+07,-9.708335193644820247e+05,1.255113304110937193e+07
-1.737202285933818296e+07,-3.074215512726452202e+06,1.043328984222116321e+07
-1.814198685480889305e+07,-5.101947209610411897e+06,8.058500676973124966e+06
-1.846525171380893141e+07,-7.004098020559073426e+06,5.485230040595021099e+06
-1.833384202751316503e+07,-8.733826041420036927e+06,2.776833882667140570e+06
-1.775097837107419595e+07,-1.024853214091910794e+07,7.131385411978583667e-07
-1.673099950972747989e+07,-1.151090985474617966e+07,-2.776894175989292562e+06
-1.529901048953950405e+07,-1.248986509170552716e+07,-5.485465900851516984e+06
-1.349026516045069136e+07,-1.316128285625842027e+07,-8.059011951648280025e+06
-1.134929828920362704e+07,-1.350862197264957801e+07,-1.043415232539675757e+07
-8.928828657017610967e+06,-1.352332306239175238e+07,-1.255239215057188645e+07
-6.288460236990296282e+06,-1.320501966708981991e+07,-1.436156318471281976e+07
-3.493213562522432767e+06,-1.256154730230779573e+07,-1.581710926747292466e+07
-6.119236026402398711e+05,-1.160875024760425277e+07,-1.688318398634494841e+07
2.284456251318743918e+06,-1.037009089447955042e+07,-1.753353348919551820e+07
5.124602189257845283e+06,-8.876071360372245312e+06,-1.775214272074500844e+07
7.838576830777618103e+06,-7.163481710647004656e+06,-1.753362923094003275e+07
1.035955159806921706e+07,-5.274493398151642643e+06,-1.688337495297107473e+07
1.262545218755291589e+07,-3.255620327425002586e+06,-1.581739281982459314e+07
